Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR25445114_1	(1.0, 19.307427038458062)	(2.0, 13.613850095866159)	(3.0, 10.849225930796964)	(4.0, 8.765778999623976)	(5.0, 7.138778665914558)	(6.0, 5.811458522337579)	(7.0, 4.801310400484724)	(8.0, 4.040146067164962)	(9.0, 3.5026392549324616)	('>10', 21.050334750460927)	('>50', 0.6368364741175729)	('>100', 0.41450543539715895)	('>500', 0.06770836444478212)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445114_2	(1.0, 20.476696040747957)	(2.0, 13.63777629056522)	(3.0, 10.69334952221832)	(4.0, 8.735400084678085)	(5.0, 7.040908499916118)	(6.0, 5.842762279262499)	(7.0, 4.7552961384499435)	(8.0, 3.9510237478202335)	(9.0, 3.372876628588686)	('>10', 20.327593814006313)	('>50', 0.6348192000330074)	('>100', 0.4083549568735941)	('>500', 0.06433956707629)	('>1k', 0.0588032297638095)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445115_1	(1.0, 25.93675761665988)	(2.0, 16.961234744230882)	(3.0, 12.693798815356198)	(4.0, 9.390811461988639)	(5.0, 7.0540062421102885)	(6.0, 5.433957581537842)	(7.0, 4.17162957147698)	(8.0, 3.449875443051373)	(9.0, 2.5322444976026093)	('>10', 11.683754625308172)	('>50', 0.4078391986918241)	('>100', 0.24982603610796145)	('>500', 0.034264165877342004)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445115_2	(1.0, 28.409480702736378)	(2.0, 16.746300659533738)	(3.0, 12.211396690694896)	(4.0, 9.099998538388494)	(5.0, 7.0176946350191045)	(6.0, 5.26671480900315)	(7.0, 4.108216469627444)	(8.0, 3.1696410520771905)	(9.0, 2.451954429343735)	('>10', 10.776646618825916)	('>50', 0.41396205078164106)	('>100', 0.25314595137526646)	('>500', 0.0)	('>1k', 0.07484739259303276)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445116_1	(1.0, 18.95961327467375)	(2.0, 13.410710906536039)	(3.0, 10.507313578122575)	(4.0, 8.566135503733864)	(5.0, 7.123184783566436)	(6.0, 5.882804504216042)	(7.0, 4.8230687257495575)	(8.0, 3.9744186940841155)	(9.0, 3.3367870705268428)	('>10', 21.9261742168984)	('>50', 0.8914967893949864)	('>100', 0.5707327278432108)	('>500', 0.027559224654124175)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445116_2	(1.0, 19.056211207586134)	(2.0, 13.232553421230175)	(3.0, 10.6361907580195)	(4.0, 8.573267547269499)	(5.0, 6.951547189040965)	(6.0, 5.708946421959646)	(7.0, 4.758409595542733)	(8.0, 3.9917444734533665)	(9.0, 3.437548761206942)	('>10', 22.082986330222276)	('>50', 0.8930502564006703)	('>100', 0.5658700408051025)	('>500', 0.02879606535707978)	('>1k', 0.0828779319058102)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445117_1	(1.0, 27.592219689760917)	(2.0, 17.14708764529418)	(3.0, 12.7564280196314)	(4.0, 9.280432823953186)	(5.0, 6.965757342625165)	(6.0, 5.317060326641898)	(7.0, 4.149707422650792)	(8.0, 3.172517747985452)	(9.0, 2.4738897070417796)	('>10', 10.490016331509407)	('>50', 0.4146762997417648)	('>100', 0.2402066431640867)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445117_2	(1.0, 29.050904327654898)	(2.0, 17.0156051196614)	(3.0, 12.400907494847841)	(4.0, 9.186437941797207)	(5.0, 6.754649259747013)	(6.0, 5.281231236170173)	(7.0, 3.980529063111909)	(8.0, 3.0140120676429105)	(9.0, 2.354124267393619)	('>10', 10.258825727607364)	('>50', 0.4187180100022683)	('>100', 0.2176979425101802)	('>500', 0.0)	('>1k', 0.06635754185322112)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445118_1	(1.0, 30.85123595908469)	(2.0, 19.284649053207335)	(3.0, 13.189519755048886)	(4.0, 9.33702494535009)	(5.0, 6.780786934814024)	(6.0, 4.845827287868237)	(7.0, 3.5020899632293294)	(8.0, 2.559648582076537)	(9.0, 1.8988342011486508)	('>10', 7.242715687830293)	('>50', 0.3220552472706204)	('>100', 0.18561238307131098)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445118_2	(1.0, 33.81418182005413)	(2.0, 18.616217639773755)	(3.0, 12.791980800872254)	(4.0, 8.910223227315916)	(5.0, 6.177184320397729)	(6.0, 4.574542186718072)	(7.0, 3.4046348158316695)	(8.0, 2.4565603888547933)	(9.0, 1.8471429997471553)	('>10', 6.839160761178342)	('>50', 0.3058947739094178)	('>100', 0.18900154944065028)	('>500', 0.0)	('>1k', 0.07327471590620631)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445119_1	(1.0, 19.73546736555001)	(2.0, 12.610497107088007)	(3.0, 10.39336850808303)	(4.0, 8.403012279050246)	(5.0, 6.911156702302776)	(6.0, 5.6559167614401415)	(7.0, 4.860121192242888)	(8.0, 4.012380962153679)	(9.0, 3.4633538026709614)	('>10', 22.64224799883919)	('>50', 0.742830089410516)	('>100', 0.5030944344700512)	('>500', 0.06655279669857883)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445119_2	(1.0, 19.24360944913481)	(2.0, 12.928902952291285)	(3.0, 10.065905716837786)	(4.0, 8.415581897017258)	(5.0, 6.953564020439415)	(6.0, 5.666099277587148)	(7.0, 4.789921465607337)	(8.0, 4.096713979174906)	(9.0, 3.4863541890798695)	('>10', 22.997111171034227)	('>50', 0.7116220603470012)	('>100', 0.5103081411912115)	('>500', 0.0644042086308114)	('>1k', 0.06990147162691412)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445120_1	(1.0, 27.69208599125473)	(2.0, 17.93068568666243)	(3.0, 13.012198631892923)	(4.0, 9.233355355048484)	(5.0, 6.918142973916273)	(6.0, 5.122257870478665)	(7.0, 4.0173343192943385)	(8.0, 3.049324213836174)	(9.0, 2.346993463520847)	('>10', 10.191218456351468)	('>50', 0.3401924766318452)	('>100', 0.14621056111183955)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445120_2	(1.0, 29.76811574319117)	(2.0, 17.746493693020067)	(3.0, 12.41027818724341)	(4.0, 9.113543581942627)	(5.0, 6.714969231422232)	(6.0, 5.062382846248652)	(7.0, 3.845757118348071)	(8.0, 2.9134601351078913)	(9.0, 2.222643950496465)	('>10', 9.647964382161929)	('>50', 0.33862764089008285)	('>100', 0.14487338980314982)	('>500', 0.0)	('>1k', 0.07089010012430222)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445121_1	(1.0, 22.663103097753375)	(2.0, 15.33954583985469)	(3.0, 11.651644370950876)	(4.0, 9.108113287345043)	(5.0, 7.108516288428128)	(6.0, 5.705870230936716)	(7.0, 4.506249835614343)	(8.0, 3.7303194396954593)	(9.0, 3.061087627426491)	('>10', 16.295116370264)	('>50', 0.5402882098929588)	('>100', 0.2670175471731845)	('>500', 0.023127854664739347)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445121_2	(1.0, 24.10832998292887)	(2.0, 15.229141047310401)	(3.0, 11.647266085043091)	(4.0, 8.849243683755795)	(5.0, 7.212771705104397)	(6.0, 5.4533954164930964)	(7.0, 4.4959958831675575)	(8.0, 3.5911702717101446)	(9.0, 2.94114393836095)	('>10', 15.630468116751242)	('>50', 0.5139244487345578)	('>100', 0.2359313571622711)	('>500', 0.011912722610977047)	('>1k', 0.07930534086663697)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445122_1	(1.0, 29.255142808340434)	(2.0, 18.376865167618092)	(3.0, 12.773388487727711)	(4.0, 9.31325326240217)	(5.0, 6.939951397625749)	(6.0, 5.020552132591472)	(7.0, 3.723400041905954)	(8.0, 2.9213394212422252)	(9.0, 2.1880842092016524)	('>10', 9.10360613754394)	('>50', 0.2379387505998058)	('>100', 0.146478183200812)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445122_2	(1.0, 31.068770454734175)	(2.0, 17.903397397934164)	(3.0, 12.8598000090276)	(4.0, 9.163877196518486)	(5.0, 6.480763765982635)	(6.0, 5.078105979610496)	(7.0, 3.63698363627164)	(8.0, 2.7730006464020756)	(9.0, 2.1768532737109147)	('>10', 8.424349144657041)	('>50', 0.2372162364015864)	('>100', 0.1318633121738197)	('>500', 0.0)	('>1k', 0.06501894657536565)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445123_1	(1.0, 22.462127219012316)	(2.0, 15.627242766406555)	(3.0, 11.600589396368177)	(4.0, 9.01540527992851)	(5.0, 7.172230408594032)	(6.0, 5.709418518127747)	(7.0, 4.584216121456093)	(8.0, 3.695397987030179)	(9.0, 3.0508814906218227)	('>10', 16.284327621041722)	('>50', 0.5542172430553688)	('>100', 0.24394594835739722)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445123_2	(1.0, 24.861741557471042)	(2.0, 15.641472107453655)	(3.0, 11.318424558127685)	(4.0, 8.926303422358197)	(5.0, 6.8913612306197525)	(6.0, 5.615233613764109)	(7.0, 4.480866250464378)	(8.0, 3.584629965001613)	(9.0, 2.8202930618360993)	('>10', 15.031995928184955)	('>50', 0.5403630101447153)	('>100', 0.21077692193524236)	('>500', 0.0)	('>1k', 0.07653837263859949)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445124_1	(1.0, 35.81692160119467)	(2.0, 19.856472528677983)	(3.0, 12.841109696202205)	(4.0, 8.779732691059747)	(5.0, 6.008441191370091)	(6.0, 4.168426899680556)	(7.0, 2.9086768703381773)	(8.0, 2.151807527331334)	(9.0, 1.5521338561939624)	('>10', 5.675729524390887)	('>50', 0.15570064777815884)	('>100', 0.08484696578224221)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445124_2	(1.0, 35.61503111197782)	(2.0, 19.726381713081416)	(3.0, 12.895187592448695)	(4.0, 8.657991495321538)	(5.0, 6.051243932502458)	(6.0, 4.256588930605757)	(7.0, 3.0117424171465457)	(8.0, 2.1223860643981585)	(9.0, 1.563103952246467)	('>10', 5.780902503342785)	('>50', 0.1652636480979093)	('>100', 0.08590258714367086)	('>500', 0.0)	('>1k', 0.06827405168674974)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445125_1	(1.0, 24.92213053604264)	(2.0, 16.356040026931417)	(3.0, 12.434687417346217)	(4.0, 9.302565034584658)	(5.0, 7.185823662351688)	(6.0, 5.700516691735626)	(7.0, 4.351927859456628)	(8.0, 3.5351814669410917)	(9.0, 2.6810710099344046)	('>10', 12.97179012978558)	('>50', 0.37956599534299246)	('>100', 0.17870016954706977)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445125_2	(1.0, 26.030633541748333)	(2.0, 16.224381205782137)	(3.0, 12.120176330777866)	(4.0, 9.067648415660889)	(5.0, 7.252946083984129)	(6.0, 5.543283199322775)	(7.0, 4.296091479204854)	(8.0, 3.457255878790045)	(9.0, 2.7442099310261554)	('>10', 12.63679264122746)	('>50', 0.3937563282005581)	('>100', 0.15861836491741682)	('>500', 0.0)	('>1k', 0.07420659935735804)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445126_1	(1.0, 21.01419069839256)	(2.0, 14.91762885280495)	(3.0, 11.545791812485858)	(4.0, 9.032488737433766)	(5.0, 7.333601401040577)	(6.0, 5.631359011143509)	(7.0, 4.541485799976699)	(8.0, 3.9199574062667066)	(9.0, 3.0737771207380504)	('>10', 18.03675302191867)	('>50', 0.6561173411851717)	('>100', 0.28532900010091466)	('>500', 0.011519796512593238)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445126_2	(1.0, 23.194832854481028)	(2.0, 14.743978593968048)	(3.0, 11.31433151264686)	(4.0, 8.828960402745496)	(5.0, 7.064569397833366)	(6.0, 5.632894893149955)	(7.0, 4.515415996025026)	(8.0, 3.6257027143987806)	(9.0, 3.089643910847574)	('>10', 17.01524901668769)	('>50', 0.6253516831329835)	('>100', 0.2748551926846282)	('>500', 0.0)	('>1k', 0.07421383139854983)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445127_1	(1.0, 21.774728777462304)	(2.0, 14.888684687716236)	(3.0, 11.259154799963254)	(4.0, 9.116224634298003)	(5.0, 7.2426055416666495)	(6.0, 5.771834512920362)	(7.0, 4.779740617759218)	(8.0, 3.8279609819828115)	(9.0, 3.1191149645019007)	('>10', 17.502484647590137)	('>50', 0.5287312179895713)	('>100', 0.18873461614949566)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445127_2	(1.0, 24.52889901164218)	(2.0, 14.895094760863328)	(3.0, 11.16407625241244)	(4.0, 9.038427076451516)	(5.0, 6.90984065323014)	(6.0, 5.5664218603641284)	(7.0, 4.4034783270791165)	(8.0, 3.5591702114892176)	(9.0, 2.98533238035756)	('>10', 16.165266871710372)	('>50', 0.5349319140039047)	('>100', 0.17464843989046247)	('>500', 0.0)	('>1k', 0.07441224050581473)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445128_1	(1.0, 21.575381050240175)	(2.0, 15.069221242088854)	(3.0, 11.657333109190409)	(4.0, 9.20288171068007)	(5.0, 7.174208625990379)	(6.0, 5.753370461051765)	(7.0, 4.673376936554433)	(8.0, 3.789236635719827)	(9.0, 3.0960761830962102)	('>10', 17.17293705263606)	('>50', 0.5875433943948899)	('>100', 0.22406614039382633)	('>500', 0.02436745796318386)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR25445128_2	(1.0, 23.719267965195844)	(2.0, 14.971602973107858)	(3.0, 11.618649829332421)	(4.0, 9.165392659117897)	(5.0, 6.902094800738795)	(6.0, 5.600014310036514)	(7.0, 4.455635755594612)	(8.0, 3.669597401506266)	(9.0, 2.9588323488049224)	('>10', 16.092820060720154)	('>50', 0.5294004826465869)	('>100', 0.22782589362031871)	('>500', 0.01194697163712136)	('>1k', 0.07691854794070735)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167554_1	(1.0, 34.037574251656615)	(2.0, 19.531993270381793)	(3.0, 13.323846990002334)	(4.0, 9.22442067000646)	(5.0, 6.457258188591449)	(6.0, 4.440552478341115)	(7.0, 3.2400410788604943)	(8.0, 2.224328407050254)	(9.0, 1.6072054200111006)	('>10', 5.485597248648866)	('>50', 0.257555300723884)	('>100', 0.1696266957256287)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167554_2	(1.0, 34.65827930669503)	(2.0, 19.36045338775634)	(3.0, 13.093541306120041)	(4.0, 9.142007080220466)	(5.0, 6.23360616551147)	(6.0, 4.565721089805499)	(7.0, 3.0039401444089844)	(8.0, 2.271419720345135)	(9.0, 1.6454477169417174)	('>10', 5.51997054429127)	('>50', 0.27167829640178925)	('>100', 0.17201817700105662)	('>500', 0.0)	('>1k', 0.06191706450112361)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167555_1	(1.0, 37.1694042492175)	(2.0, 20.56532199808968)	(3.0, 13.252027134305344)	(4.0, 8.73567885391726)	(5.0, 5.925096314744422)	(6.0, 3.9971373690130827)	(7.0, 2.7574943667821024)	(8.0, 1.846589688408296)	(9.0, 1.3010967341401078)	('>10', 4.082261128107638)	('>50', 0.24815321266232082)	('>100', 0.11973895061227928)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167555_2	(1.0, 36.12470482707941)	(2.0, 20.579235056566734)	(3.0, 13.455381539362076)	(4.0, 8.935214805194583)	(5.0, 5.96922437016777)	(6.0, 4.091513083344286)	(7.0, 2.74665925081079)	(8.0, 1.9224071211995388)	(9.0, 1.394163053020678)	('>10', 4.352639739994659)	('>50', 0.2558304928261229)	('>100', 0.11742939003053879)	('>500', 0.0)	('>1k', 0.05559727040277486)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167556_1	(1.0, 34.69500133120273)	(2.0, 20.00216321308677)	(3.0, 13.493472912013594)	(4.0, 9.009028339998462)	(5.0, 6.294999515021946)	(6.0, 4.402747320332464)	(7.0, 2.9425239942272974)	(8.0, 2.1019715651078497)	(9.0, 1.4950010165484897)	('>10', 5.030426110360524)	('>50', 0.35241652889738706)	('>100', 0.18024815320247278)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167556_2	(1.0, 35.166957167149626)	(2.0, 19.813654963958157)	(3.0, 13.244390537842676)	(4.0, 9.121560289765847)	(5.0, 6.244853355145614)	(6.0, 4.208463487367736)	(7.0, 2.9257792955392)	(8.0, 2.111322258645864)	(9.0, 1.4947021327198913)	('>10', 5.104045102921638)	('>50', 0.33167342766008756)	('>100', 0.1715947772077899)	('>500', 0.0)	('>1k', 0.06100320407583931)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167557_1	(1.0, 42.75839922461785)	(2.0, 21.079354895669585)	(3.0, 12.50400946283709)	(4.0, 7.784095308035688)	(5.0, 4.730226841094835)	(6.0, 3.0011876911869524)	(7.0, 1.9267231292422322)	(8.0, 1.3022871022056295)	(9.0, 0.8548179631827083)	('>10', 3.287239204724627)	('>50', 0.5350871119885099)	('>100', 0.23657206521426735)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167557_2	(1.0, 44.18647544683427)	(2.0, 20.424706272621354)	(3.0, 12.16835346746562)	(4.0, 7.546309334517753)	(5.0, 4.6381358482229045)	(6.0, 2.9885157997192167)	(7.0, 1.8673023438030387)	(8.0, 1.2328967130361965)	(9.0, 0.8328800149632557)	('>10', 3.2712069166908284)	('>50', 0.5384234466793031)	('>100', 0.23817844778588293)	('>500', 0.0)	('>1k', 0.06661594766042454)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167558_1	(1.0, 31.894303448099077)	(2.0, 19.18412447195633)	(3.0, 13.233377716958882)	(4.0, 9.389497374395788)	(5.0, 6.708323010991083)	(6.0, 4.72414728405767)	(7.0, 3.439020917403309)	(8.0, 2.496170053735131)	(9.0, 1.857725490527327)	('>10', 6.641132301320128)	('>50', 0.3216769682764325)	('>100', 0.11050096227877616)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167558_2	(1.0, 32.573655256824544)	(2.0, 18.916886771925252)	(3.0, 13.283851689311726)	(4.0, 9.271557328577185)	(5.0, 6.513131931522395)	(6.0, 4.700356146562322)	(7.0, 3.3382126593612207)	(8.0, 2.478896392962394)	(9.0, 1.8709366116180324)	('>10', 6.571388599587513)	('>50', 0.3126218306729227)	('>100', 0.1195198757507422)	('>500', 0.0)	('>1k', 0.0489849053237916)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167559_1	(1.0, 34.94813191806421)	(2.0, 19.97047211457182)	(3.0, 13.589472395229022)	(4.0, 9.13753080080614)	(5.0, 6.264610694445212)	(6.0, 4.26148362530275)	(7.0, 2.9905471118433757)	(8.0, 2.0992679334956965)	(9.0, 1.5383886012029753)	('>10', 4.825071588715761)	('>50', 0.23443783541714527)	('>100', 0.14058538090583467)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167559_2	(1.0, 35.18072023527188)	(2.0, 20.01188225978433)	(3.0, 13.196912505757927)	(4.0, 9.193669146835024)	(5.0, 6.304100878657927)	(6.0, 4.154367853323717)	(7.0, 3.0919084128114322)	(8.0, 2.094615915641341)	(9.0, 1.5261923054135826)	('>10', 4.797904722662196)	('>50', 0.24955135067499198)	('>100', 0.14225853377459724)	('>500', 0.0)	('>1k', 0.05591587939094659)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167560_1	(1.0, 34.215908802615466)	(2.0, 20.01771236851063)	(3.0, 13.474806661356167)	(4.0, 9.166503684815785)	(5.0, 6.4113536979467245)	(6.0, 4.421384546233368)	(7.0, 3.1401900423125526)	(8.0, 2.206369413385668)	(9.0, 1.4970292395714586)	('>10', 5.035614270437637)	('>50', 0.25299419424238256)	('>100', 0.160133078572157)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167560_2	(1.0, 34.06036695134251)	(2.0, 20.209550299929692)	(3.0, 13.175350500037084)	(4.0, 9.251385209533169)	(5.0, 6.459201176255588)	(6.0, 4.3605146299862945)	(7.0, 3.118844906530086)	(8.0, 2.2159169779338286)	(9.0, 1.5806980408437143)	('>10', 5.094275812270944)	('>50', 0.27526918063882977)	('>100', 0.15063290612143274)	('>500', 0.0)	('>1k', 0.0479934085768684)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167561_1	(1.0, 39.19832080664906)	(2.0, 21.322697711279908)	(3.0, 13.099158537213631)	(4.0, 8.37705737249875)	(5.0, 5.49117433483396)	(6.0, 3.550683269467932)	(7.0, 2.3107173004977404)	(8.0, 1.625966525113321)	(9.0, 1.0873751298634644)	('>10', 3.5416358379884105)	('>50', 0.2621635818137635)	('>100', 0.1330495927799756)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167561_2	(1.0, 40.38259585283932)	(2.0, 21.096376754720392)	(3.0, 12.757345110293622)	(4.0, 8.18375617544663)	(5.0, 5.348058301673016)	(6.0, 3.4341386353258256)	(7.0, 2.341565116592454)	(8.0, 1.5263750956761541)	(9.0, 1.065923304290071)	('>10', 3.431049572188604)	('>50', 0.23202731490080505)	('>100', 0.137583205339364)	('>500', 0.0)	('>1k', 0.06320556071376196)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167562_1	(1.0, 39.32909055669003)	(2.0, 21.62422480677253)	(3.0, 13.29530512607888)	(4.0, 8.412827904697673)	(5.0, 5.519680497897341)	(6.0, 3.473479897184992)	(7.0, 2.3086149485154195)	(8.0, 1.6034684009561657)	(9.0, 1.047236798892772)	('>10', 3.0729154559084586)	('>50', 0.22344771776723957)	('>100', 0.08970788863840035)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167562_2	(1.0, 39.540643733855696)	(2.0, 21.455193964083968)	(3.0, 13.190462197757299)	(4.0, 8.474885731553075)	(5.0, 5.4966202341980654)	(6.0, 3.5114878563728116)	(7.0, 2.28638772591168)	(8.0, 1.4929126635044383)	(9.0, 1.0733206674198794)	('>10', 3.11136531058574)	('>50', 0.2108335361127186)	('>100', 0.08927452595943833)	('>500', 0.0)	('>1k', 0.06661185268520253)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167563_1	(1.0, 31.9759060899396)	(2.0, 19.540110437212697)	(3.0, 13.243263710645662)	(4.0, 9.660874231983216)	(5.0, 6.842867754821273)	(6.0, 4.786215436725503)	(7.0, 3.4898461646299053)	(8.0, 2.421002918846932)	(9.0, 1.802004159760758)	('>10', 6.061464658848333)	('>50', 0.15464695555881233)	('>100', 0.021797481027278073)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167563_2	(1.0, 32.04268031591745)	(2.0, 19.078246030047595)	(3.0, 13.510780244721182)	(4.0, 9.485190411309157)	(5.0, 6.729891427319459)	(6.0, 4.915610177719051)	(7.0, 3.4967232931276166)	(8.0, 2.4918424580557934)	(9.0, 1.8484212153129873)	('>10', 6.157148208624051)	('>50', 0.15420288934957074)	('>100', 0.02066665847599721)	('>500', 0.0)	('>1k', 0.06859667002018081)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167564_1	(1.0, 35.23786309546602)	(2.0, 20.409184050889444)	(3.0, 13.354701858231468)	(4.0, 9.163778905374782)	(5.0, 6.133167099197636)	(6.0, 4.31645251561453)	(7.0, 2.9524501905961333)	(8.0, 2.1131813541023776)	(9.0, 1.4060832769549558)	('>10', 4.56981411925345)	('>50', 0.20706073287042578)	('>100', 0.13626280144881772)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167564_2	(1.0, 35.765630785868005)	(2.0, 20.103869016478235)	(3.0, 13.40341344225189)	(4.0, 8.976482936448551)	(5.0, 6.044499063589679)	(6.0, 4.1938198616453715)	(7.0, 2.9538497609739625)	(8.0, 2.051106632312882)	(9.0, 1.4315349071404817)	('>10', 4.670022362403771)	('>50', 0.2285158145006793)	('>100', 0.12284841361464795)	('>500', 0.0)	('>1k', 0.054407002771844216)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167565_1	(1.0, 40.10553363429069)	(2.0, 21.37018381247499)	(3.0, 13.375115064478301)	(4.0, 8.438427354070933)	(5.0, 5.284425808127768)	(6.0, 3.3961759153537003)	(7.0, 2.2251718463221986)	(8.0, 1.482603975000023)	(9.0, 1.0340014990545805)	('>10', 3.009824919512493)	('>50', 0.1942715777409597)	('>100', 0.08426459357338092)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167565_2	(1.0, 39.788384107784346)	(2.0, 21.20778718548351)	(3.0, 13.350964473879245)	(4.0, 8.515859641918448)	(5.0, 5.379361500150838)	(6.0, 3.5087389563157414)	(7.0, 2.23094005765237)	(8.0, 1.5927696454247904)	(9.0, 1.0564830900528395)	('>10', 3.0221274186026115)	('>50', 0.2035192510118485)	('>100', 0.07807952822196172)	('>500', 0.0)	('>1k', 0.06498514350144569)	('>5k', 0.0)	('>10k+', 0.0)
SRR28167566_1	(1.0, 39.73058726229791)	(2.0, 21.308421606807247)	(3.0, 13.194929829218474)	(4.0, 8.179843474012054)	(5.0, 5.225856594102334)	(6.0, 3.398975754787461)	(7.0, 2.234461064517831)	(8.0, 1.504825504253692)	(9.0, 1.074179348271695)	('>10', 3.737702207310241)	('>50', 0.31342298763398974)	('>100', 0.09679436678710605)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
